"Checked"	"Protein FDR Confidence Combined"	"Master"	"Accession"	"Description"	"Exp q-value Combined"	"Sum PEP Score"	"Coverage in Percent"	"Number of Peptides"	"Number of PSMs"	"Number of Unique Peptides"	"Number of AAs"	"MW in kDa"	"calc pI"	"Score Sequest HT Sequest HT"	"Number of Peptides by Search Engine Sequest HT"	"Biological Process"	"Cellular Component"	"Molecular Function"	"Pfam IDs"	"Entrez Gene ID"	"Gene Symbol"	"Gene ID"	"Ensembl Gene ID"	"WikiPathways"	"Reactome Pathways"	"Number of Protein Pathway Groups"	"Number of Razor Peptides"	"Abundance Ratio Con_Abeta  Con"	"Abundance Ratio siIft88  Con"	"Abundance Ratio siIft88_Abeta  Con_Abeta"	"Abundance Ratio siIft88_Abeta  siIft88"	"Abundance Ratio log2 Con_Abeta  Con"	"Abundance Ratio log2 siIft88  Con"	"Abundance Ratio log2 siIft88_Abeta  Con_Abeta"	"Abundance Ratio log2 siIft88_Abeta  siIft88"	"Abundance Ratio P-Value Con_Abeta  Con"	"Abundance Ratio P-Value siIft88  Con"	"Abundance Ratio P-Value siIft88_Abeta  Con_Abeta"	"Abundance Ratio P-Value siIft88_Abeta  siIft88"	"Abundance Ratio Adj P-Value Con_Abeta  Con"	"Abundance Ratio Adj P-Value siIft88  Con"	"Abundance Ratio Adj P-Value siIft88_Abeta  Con_Abeta"	"Abundance Ratio Adj P-Value siIft88_Abeta  siIft88"	"Abundance Ratio Variability in Percent Con_Abeta  Con"	"Abundance Ratio Variability in Percent siIft88  Con"	"Abundance Ratio Variability in Percent siIft88_Abeta  Con_Abeta"	"Abundance Ratio Variability in Percent siIft88_Abeta  siIft88"	"Abundance Ratio Weight Con_Abeta  Con"	"Abundance Ratio Weight siIft88  Con"	"Abundance Ratio Weight siIft88_Abeta  Con_Abeta"	"Abundance Ratio Weight siIft88_Abeta  siIft88"	"Abundance F1 Sample Con"	"Abundance F2 Sample Con"	"Abundance F3 Sample Con"	"Abundance F4 Sample Con"	"Abundance F5 Sample Con_Abeta"	"Abundance F6 Sample Con_Abeta"	"Abundance F7 Sample Con_Abeta"	"Abundance F8 Sample Con_Abeta"	"Abundance F9 Sample siIft88"	"Abundance F10 Sample siIft88"	"Abundance F11 Sample siIft88"	"Abundance F12 Sample siIft88"	"Abundance F13 Sample siIft88_Abeta"	"Abundance F14 Sample siIft88_Abeta"	"Abundance F15 Sample siIft88_Abeta"	"Abundance F16 Sample siIft88_Abeta"	"Abundances Normalized F1 Sample Con"	"Abundances Normalized F2 Sample Con"	"Abundances Normalized F3 Sample Con"	"Abundances Normalized F4 Sample Con"	"Abundances Normalized F5 Sample Con_Abeta"	"Abundances Normalized F6 Sample Con_Abeta"	"Abundances Normalized F7 Sample Con_Abeta"	"Abundances Normalized F8 Sample Con_Abeta"	"Abundances Normalized F9 Sample siIft88"	"Abundances Normalized F10 Sample siIft88"	"Abundances Normalized F11 Sample siIft88"	"Abundances Normalized F12 Sample siIft88"	"Abundances Normalized F13 Sample siIft88_Abeta"	"Abundances Normalized F14 Sample siIft88_Abeta"	"Abundances Normalized F15 Sample siIft88_Abeta"	"Abundances Normalized F16 Sample siIft88_Abeta"	"Found in Sample F1 Sample Con"	"Found in Sample F2 Sample Con"	"Found in Sample F3 Sample Con"	"Found in Sample F4 Sample Con"	"Found in Sample F5 Sample Con_Abeta"	"Found in Sample F6 Sample Con_Abeta"	"Found in Sample F7 Sample Con_Abeta"	"Found in Sample F8 Sample Con_Abeta"	"Found in Sample F9 Sample siIft88"	"Found in Sample F10 Sample siIft88"	"Found in Sample F11 Sample siIft88"	"Found in Sample F12 Sample siIft88"	"Found in Sample F13 Sample siIft88_Abeta"	"Found in Sample F14 Sample siIft88_Abeta"	"Found in Sample F15 Sample siIft88_Abeta"	"Found in Sample F16 Sample siIft88_Abeta"	"Number of Protein Groups"	"Modifications"
"False"	"High"	"IsMasterProtein"	"Q9JHU4"	"Cytoplasmic dynein 1 heavy chain 1 [OS=Mus musculus]"	"0.000"	"213.958"	"13"	"52"	"357"	"52"	"4644"	"531.7"	"6.42"	"764.61"	"52"	"cell cycle OR cell proliferation;cell organization and biogenesis;transport;other biological processes"	"cytoskeleton;nucleus;other cell component"	"cytoskeletal activity;other molecular function"	"Pf03028, Pf08385, Pf08393, Pf12774, Pf12775, Pf12777, Pf12780, Pf12781, Pf17852, Pf18198, Pf18199"	"13424"	"Dync1h1"	"E9QM71; mmu:13424; Q9JHU4"	"ENSMUSG00000018707"	""	"Neutrophil degranulation; COPI-mediated anterograde transport; MHC class II antigen presentation; RHO GTPases Activate Formins; Separation of Sister Chromatids; Anchoring of the basal body to the plasma membrane; Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal; Resolution of Sister Chromatid Cohesion; Regulation of PLK1 Activity at G2/M Transition; Loss of Nlp from mitotic centrosomes; Recruitment of mitotic centrosome proteins and complexes; Recruitment of NuMA to mitotic centrosomes; AURKA Activation by TPX2; EML4 and NUDC in mitotic spindle formation; HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand; COPI-independent Golgi-to-ER retrograde traffic; Aggrephagy"	"19"	"0"	"1.195"	"0.905"	"1.020"	"1.347"	"0.26"	"-0.14"	"0.03"	"0.43"	"0.595067877740519"	"0.893570335589805"	"0.890227442932676"	"0.0894380506598695"	"0.919779826982253"	"0.981724179941568"	"0.980492961107025"	"0.395227785724699"	"28.28"	"26.15"	"23.22"	"29.30"	"27.3699508785197"	"27.1173596266374"	"27.6001283438452"	"27.3876827641599"	"64389783.9921875"	"75054075.2226563"	"70238533.53125"	"89328261.875"	"91475326.4609375"	"112280797.078125"	"111172989.375"	"79507946.4453125"	"83963645.71875"	"61040032.171875"	"67744835.125"	"78632631.9140625"	"100216678.546875"	"105060006.132813"	"110894276.609375"	"96206266.0859375"	"87112234.754945"	"88489500.6715071"	"91750132.9707466"	"89425536.2274548"	"109682451.030014"	"119461348.253464"	"120633681.108823"	"102769738.786546"	"86468621.2868557"	"83174025.3768975"	"84654346.3406044"	"84759487.809018"	"116795563.374155"	"118987611.789092"	"110894276.609375"	"115516899.85971"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	"Met-loss+Acetyl [N-Term]"
"False"	"High"	"IsMasterProtein"	"P63038"	"60 kDa heat shock protein, mitochondrial [OS=Mus musculus]"	"0.000"	"205.772"	"61"	"27"	"481"	"27"	"573"	"60.9"	"6.18"	"1383.89"	"27"	"cell cycle OR cell proliferation;cell organization and biogenesis;DNA metabolism;other metabolic processes;stress response;transport;developmental processes;signal transduction;other biological processes"	"non-structural extracellular;plasma membrane;other membranes;cytosol;cytoskeleton;mitochondrion;ER/Golgi;other cytoplasmic organelle;other cell component"	"nucleic acid binding activity;other molecular function"	"Pf00118"	"15510"	"Hspd1"	"mmu:15510; P19226; P19227; P63038; P97602; Q3KQP2; Q3UIP0; Q8C2C7; Q8VEF4"	"ENSMUSG00000025980"	"SIDS susceptibility pathways"	"Mitochondrial protein import"	"2"	"0"	"0.512"	"0.788"	"1.163"	"0.759"	"-0.97"	"-0.34"	"0.22"	"-0.40"	"0.0330216867862856"	"0.442815058188102"	"0.336888274359892"	"0.0654494124457541"	"0.226275916074777"	"0.832726195065544"	"0.764924068093337"	"0.324386805129599"	"39.11"	"35.75"	"35.31"	"30.07"	"29.0831118077776"	"29.2820111932468"	"28.8244266067476"	"29.0593605867569"	"306797250.839844"	"358692604.128906"	"342955711.867188"	"408670066.105469"	"217491429.914063"	"218452985.976563"	"220013680.544922"	"178262183.734375"	"337211919.431641"	"249636133.453125"	"297859870.9375"	"306277526.763672"	"260657000.390625"	"254148489.859375"	"272193956.173828"	"227311442.476563"	"415062646.282132"	"422902145.416724"	"447991018.390095"	"409115088.937142"	"260780628.32805"	"232423432.268629"	"238736588.155495"	"230416692.632126"	"347272316.550172"	"340157784.326787"	"372207455.059635"	"330141897.377583"	"303777591.210039"	"287840472.900244"	"272193956.173828"	"272937659.94489"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"B2RQC6"	"CAD protein [OS=Mus musculus]"	"0.000"	"204.860"	"23"	"40"	"393"	"40"	"2225"	"243.1"	"6.43"	"1032.73"	"40"	"protein metabolism;other metabolic processes;stress response;other biological processes"	"cytosol;nucleus;other cell component"	"kinase activity;other molecular function"	"Pf00117, Pf00185, Pf00988, Pf01979, Pf02142, Pf02729, Pf02786, Pf02787"	"69719"	"Cad"	"B2RQC6; B7ZN27; mmu:69719"	"ENSMUSG00000013629"	"Mechanisms associated with pluripotency"	"Pyrimidine biosynthesis"	"2"	"0"	"1.583"	"1.131"	"0.934"	"1.293"	"0.66"	"0.18"	"-0.10"	"0.37"	"0.156826881600143"	"0.37521827873831"	"0.68056958134485"	"0.147316210805144"	"0.578215191437253"	"0.810539408126854"	"0.937894296866703"	"0.561315522593512"	"30.23"	"24.66"	"22.74"	"25.07"	"28.129123444276"	"27.8249061164095"	"28.4120986235487"	"28.1669735641921"	"99228883.921875"	"109078075.8125"	"107258891.25"	"126866706.6875"	"176474921.59375"	"194785173.355469"	"206614147.267578"	"173791618.3125"	"140628143.09375"	"115232443.625"	"122078909.25"	"137565931.765625"	"172535758.257813"	"160238997.628906"	"184895021.59375"	"171030415.988281"	"134245672.135231"	"128604135.54124"	"140108527.893794"	"127004858.67302"	"211600249.975578"	"207242022.094288"	"224196770.224238"	"224638165.312843"	"144823650.085167"	"157017384.31789"	"152550526.478718"	"148284721.401261"	"201078417.08686"	"181481577.482858"	"184895021.59375"	"205359840.273134"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"P52480"	"Pyruvate kinase PKM [OS=Mus musculus]"	"0.000"	"200.062"	"78"	"34"	"508"	"34"	"531"	"57.8"	"7.47"	"1436.52"	"34"	"cell organization and biogenesis;protein metabolism;RNA metabolism OR transcription;other metabolic processes;developmental processes;other biological processes"	"cytosol;ER/Golgi;nucleus;other cell component"	"nucleic acid binding activity;kinase activity;other molecular function"	"Pf00224, Pf02887"	"18746"	"Pkm"	"mmu:18746; P52480; Q3TBV8; Q3TBW5; Q3TC59; Q3U1X3; Q3U5P6; Q4VC20; Q64484; Q91YI8; Q9CWB1"	"ENSMUSG00000032294"	"Glycolysis and gluconeogenesis; Purine metabolism"	"Neutrophil degranulation; Glycolysis"	"4"	"0"	"0.461"	"0.759"	"1.500"	"0.916"	"-1.12"	"-0.40"	"0.58"	"-0.13"	"0.0139609187063205"	"0.348229957589944"	"0.0106206713734356"	"0.493900392707395"	"0.109894815587846"	"0.787842294465619"	"0.0848768653927061"	"0.884422860229006"	"37.77"	"25.26"	"24.78"	"28.11"	"30.3548060458093"	"30.6082219276297"	"30.201561342048"	"30.4807902427793"	"787831387.875"	"910191490.077148"	"862031419.984375"	"1025494906.9375"	"463699644.164063"	"527982029.242188"	"512167703.529297"	"425397989.023438"	"833061835.316406"	"695389843.241211"	"719668555.53125"	"783707192.632813"	"735702762.328125"	"755531167.341797"	"838811644.390625"	"739375215.132813"	"1065848470.87246"	"1073124813.45542"	"1126041411.06305"	"1026611623.53899"	"555993790.690411"	"561747393.21618"	"555752577.754156"	"549857494.336508"	"857915443.402684"	"947548197.643825"	"899302080.195076"	"844771675.866047"	"857410361.707851"	"855690500.537176"	"838811644.390625"	"887783469.415126"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	"Met-loss [N-Term]"
"False"	"High"	"IsMasterProtein"	"Q9JKF1"	"Ras GTPase-activating-like protein IQGAP1 [OS=Mus musculus]"	"0.000"	"194.791"	"29"	"38"	"338"	"38"	"1657"	"188.6"	"6.48"	"899.07"	"38"	"cell organization and biogenesis;developmental processes;signal transduction;other biological processes"	"plasma membrane;other membranes;cytoskeleton;nucleus;other cell component"	"enzyme regulator activity;cytoskeletal activity;other molecular function"	"Pf00307, Pf00612, Pf00616, Pf03836"	"29875"	"Iqgap1"	"G3UW45; mmu:29875; Q9JKF1"	"ENSMUSG00000030536"	"G13 signaling pathway; Regulation of actin cytoskeleton"	"RAC1 GTPase cycle; RAC2 GTPase cycle; RHO GTPases activate IQGAPs; Neutrophil degranulation; RHOQ GTPase cycle; RHOA GTPase cycle; RHOU GTPase cycle; RHOV GTPase cycle; MAP2K and MAPK activation; RHOC GTPase cycle; Nephrin family interactions"	"13"	"0"	"0.926"	"0.865"	"1.082"	"1.132"	"-0.11"	"-0.21"	"0.11"	"0.18"	"0.787260531498278"	"0.731309392138335"	"0.609071325516983"	"0.532683696759408"	"0.948857547671915"	"0.94682492864327"	"0.901704576120935"	"0.901874753014313"	"34.31"	"34.65"	"25.43"	"31.64"	"27.2436544611991"	"27.1654359609665"	"27.3055458051479"	"27.2306986351779"	"72808945.8007813"	"85739331.0976563"	"72465702.3984375"	"100043846.671875"	"78162463.3164063"	"92310889.6328125"	"81680485.8125"	"77094152.9570313"	"90977808.6699219"	"71621244.0683594"	"65815211.9453125"	"71410469"	"86460615.9296875"	"85493526.0351563"	"96712283.8046875"	"83310297.8125"	"98502426.7145743"	"101087523.551957"	"94659405.5514711"	"100152789.801382"	"93719813.7111638"	"98214330.686836"	"88631399.8905087"	"99649737.1091549"	"93692045.123176"	"97592136.8274028"	"82243077.8112956"	"76974592.2183651"	"100763829.869506"	"96827240.5532883"	"96712283.8046875"	"100032437.815356"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"P07901"	"Heat shock protein HSP 90-alpha [OS=Mus musculus]"	"0.000"	"191.623"	"49"	"34"	"604"	"19"	"733"	"84.7"	"5.01"	"1277.13"	"34"	"cell organization and biogenesis;DNA metabolism;other metabolic processes;stress response;transport;developmental processes;other biological processes"	"extracellular matrix;plasma membrane;other membranes;cytosol;cytoskeleton;mitochondrion;nucleus;other cell component"	"signal transduction activity or receptor binding;enzyme regulator activity;cytoskeletal activity;nucleic acid binding activity;other molecular function"	"Pf00183, Pf02518"	"15519"	"Hsp90aa1"	"mmu:15519; P07901"	"ENSMUSG00000021270"	"EBV LMP1 signaling; Focal adhesion: PI3K-Akt-mTOR signaling pathway; IL-6 signaling pathway; IL-2 signaling pathway"	"The role of GTSE1 in G2/M progression after G2 checkpoint; Regulation of actin dynamics for phagocytic cup formation; Neutrophil degranulation; Downregulation of ERBB2 signaling; Anchoring of the basal body to the plasma membrane; Regulation of PLK1 Activity at G2/M Transition; Loss of Nlp from mitotic centrosomes; Recruitment of mitotic centrosome proteins and complexes; Recruitment of NuMA to mitotic centrosomes; AURKA Activation by TPX2; HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand; Extra-nuclear estrogen signaling; Attenuation phase; Estrogen-dependent gene expression; Sema3A PAK dependent Axon repulsion; Regulation of necroptotic cell death; VEGFR2 mediated vascular permeability; Tetrahydrobiopterin (BH4) synthesis, recycling, salvage and regulation; DDX58/IFIH1-mediated induction of interferon-alpha/beta; eNOS activation; HSF1 activation; RHOBTB2 GTPase cycle; Drug-mediated inhibition of ERBB2 signaling"	"32"	"0"	"0.620"	"0.673"	"1.063"	"1.025"	"-0.69"	"-0.57"	"0.09"	"0.04"	"0.126543976843734"	"0.136142020910523"	"0.69084486175274"	"0.99168916698502"	"0.510384635648172"	"0.5217878841036"	"0.942311138349681"	"0.996031926153211"	"50.93"	"51.52"	"44.03"	"47.38"	"27.5133464646687"	"27.5276868836409"	"27.3415337138973"	"27.3576776968437"	"103949490.78125"	"107557774.101563"	"120504122.828125"	"133390837.300781"	"73660745.484375"	"82023160.6660156"	"83662680.3339844"	"66040982.421875"	"93412649.4726563"	"64616778.0664063"	"74406844.6953125"	"85248380.34375"	"78179746.25"	"93361294"	"103333526.6875"	"91326116.1328125"	"140632129.54235"	"126811684.71333"	"157410309.372199"	"133536093.763288"	"88322080.084342"	"87268683.6588349"	"90782276.8539213"	"85362719.2770131"	"96199527.0871042"	"88047750.7537254"	"92979232.8717923"	"91890718.6316931"	"91113052.6387015"	"105738023.587738"	"103333526.6875"	"109657200.524409"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"Q9QXS1"	"Plectin [OS=Mus musculus]"	"0.000"	"185.805"	"12"	"48"	"240"	"46"	"4691"	"533.9"	"5.96"	"490.30"	"48"	"cell cycle OR cell proliferation;cell organization and biogenesis;other metabolic processes;stress response;developmental processes;other biological processes"	"plasma membrane;other membranes;cytosol;cytoskeleton;mitochondrion;other cell component"	"cytoskeletal activity;other molecular function"	"Pf00307, Pf00681, Pf03501, Pf17902, Pf18373"	"18810"	"Plec"	"E9QN87; mmu:18810; Q6S384; Q6S389; Q6S394; Q9CS65; Q9QUT2; Q9QXQ8; Q9QXQ9; Q9QXR0; Q9QXR1; Q9QXR2; Q9QXR3; Q9QXR4; Q9QXR5; Q9QXR6; Q9QXR7; Q9QXR8; Q9QXR9; Q9QXS0; Q9QXS1; Q9QXS2; Q9QXS3"	"ENSMUSG00000022565"	"Alpha 6 beta 4 integrin signaling pathway; EGFR1 signaling pathway"	"Type I hemidesmosome assembly; Caspase-mediated cleavage of cytoskeletal proteins"	"4"	"1"	"1.087"	"0.884"	"0.741"	"0.906"	"0.12"	"-0.18"	"-0.43"	"-0.14"	"0.813487732372004"	"0.80877577143666"	"0.0625453850294999"	"0.454363077817942"	"0.954653229237285"	"0.954983930316285"	"0.312401167933804"	"0.864046348563526"	"35.42"	"36.20"	"30.18"	"30.10"	"26.7374172570023"	"26.5842674499521"	"26.8040150479217"	"26.6581359498929"	"48957699.40625"	"50543430.0234375"	"46331059.8671875"	"64888260.3125"	"59053423.859375"	"66929249"	"65385550.6875"	"58720010.4375"	"61128933.625"	"46298033.09375"	"48630711.6015625"	"53213581.3046875"	"51386953.421875"	"53013741.203125"	"57573090.953125"	"57123081.6796875"	"66234336.2458979"	"59591206.3632906"	"60520638.5978831"	"64958920.6317689"	"70807337.0295808"	"71209490.2351697"	"70949784.7912906"	"75899836.481828"	"62952657.260678"	"63086365.4953037"	"60769224.6222545"	"57359849.0356804"	"59887917.4805431"	"60041672.2781315"	"57573090.953125"	"68588893.1618665"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"P10126"	"Elongation factor 1-alpha 1 [OS=Mus musculus]"	"0.000"	"174.939"	"56"	"22"	"764"	"22"	"462"	"50.1"	"9.01"	"1633.38"	"22"	"protein metabolism;other metabolic processes;other biological processes"	"plasma membrane;other membranes;cytosol;cytoskeleton;nucleus;other cell component"	"nucleic acid binding activity;other molecular function"	"Pf00009, Pf03143, Pf03144"	"13627"	"Eef1a1"	"mmu:13627; P10126; Q61511; Q6ZWN2; Q8BMB8; Q8BVS8; Q99KU5"	"ENSMUSG00000037742"	"Translation factors; EGFR1 signaling pathway"	"Neutrophil degranulation; Eukaryotic Translation Elongation; HSF1 activation; Protein methylation"	"6"	"0"	"0.894"	"0.828"	"0.922"	"0.988"	"-0.16"	"-0.27"	"-0.12"	"-0.02"	"0.70520369111193"	"0.586044635176041"	"0.623164232283028"	"0.828349639264489"	"0.944253932630707"	"0.906532841689475"	"0.906174200071629"	"0.967769094157246"	"40.20"	"44.01"	"33.60"	"40.53"	"31.1852489572786"	"31.1251387627062"	"31.1929878351062"	"31.133205975222"	"1073079020.00391"	"1292227785.50391"	"1130274630.48633"	"1456594179.01563"	"1197343872.28027"	"1299488940.23242"	"1270080020.97656"	"1137546312.08301"	"1276712492.39844"	"1005472385.27344"	"1079164791.60938"	"1190636899.53125"	"1189732317.00391"	"1227622174.25293"	"1385992635.05371"	"1215755427.73438"	"1451756873.61412"	"1523549402.93196"	"1476438109.21029"	"1458180342.81843"	"1435661568.18854"	"1382593505.57171"	"1378162349.4567"	"1470360417.75749"	"1314801996.17804"	"1370071127.30579"	"1348530701.4021"	"1283408316.80515"	"1386550205.45224"	"1390365716.41763"	"1385992635.05371"	"1459783273.09824"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"P16858"	"Glyceraldehyde-3-phosphate dehydrogenase [OS=Mus musculus]"	"0.000"	"173.389"	"83"	"21"	"675"	"21"	"333"	"35.8"	"8.25"	"1724.21"	"21"	"cell organization and biogenesis;protein metabolism;other metabolic processes;stress response;signal transduction;other biological processes"	"plasma membrane;other membranes;cytosol;cytoskeleton;nucleus;other cytoplasmic organelle;other cell component"	"enzyme regulator activity;cytoskeletal activity;other molecular function"	"Pf00044, Pf02800"	"14433"	"Gapdh"	"A6H6A8; mmu:14433; P16858; Q0QEU0; Q3THM2; Q3TUI2; Q3UMT2; Q4V783; Q569X2; Q569X5; Q5U410"	"ENSMUSG00000057666"	"Glycolysis and gluconeogenesis"	"Gluconeogenesis; Glycolysis"	"3"	"0"	"0.814"	"0.699"	"0.959"	"1.110"	"-0.30"	"-0.52"	"-0.06"	"0.15"	"0.500904598969304"	"0.187017284657846"	"0.80527169999171"	"0.615085855440742"	"0.883552587998051"	"0.609380394705825"	"0.971181842334424"	"0.918880578212068"	"37.50"	"28.80"	"29.87"	"35.81"	"30.9763288212719"	"30.777989506286"	"30.9507068070935"	"30.748552630308"	"898073097.960938"	"1072393842.8125"	"1064909477.48438"	"1264330308.99609"	"974705653.804688"	"1117987070.34375"	"1134712825.21875"	"941828037.324219"	"915277099.46875"	"679561137.898438"	"713599137.429688"	"836354630.703125"	"942574372.125"	"1045459799.65625"	"1137923899.84375"	"1017643782.58594"	"1214993275.11591"	"1264362999.50614"	"1391053902.30747"	"1265707106.32222"	"1168709741.50349"	"1189484277.17588"	"1231275563.21979"	"1217380472.07937"	"942583521.820821"	"925979776.183034"	"891717699.465422"	"901521269.217744"	"1098504823.85412"	"1184054421.48311"	"1137923899.84375"	"1221906427.80823"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"Q9D0E1"	"Heterogeneous nuclear ribonucleoprotein M [OS=Mus musculus]"	"0.000"	"167.952"	"55"	"35"	"517"	"35"	"729"	"77.6"	"8.63"	"1305.51"	"35"	"RNA metabolism OR transcription;other metabolic processes;stress response;other biological processes"	"nucleus;other cell component"	"nucleic acid binding activity;other molecular function"	"Pf00076, Pf11532"	"76936"	"Hnrnpm"	"mmu:76936; Q6P1B2; Q99JQ0; Q9D0E1"	"ENSMUSG00000059208"	"mRNA processing"	""	"1"	"0"	"1.254"	"0.981"	"0.686"	"0.907"	"0.33"	"-0.03"	"-0.54"	"-0.14"	"0.493861234121079"	"0.816482149291849"	"0.0190543053284338"	"0.455544441545002"	"0.883552587998051"	"0.957583559877036"	"0.130289331978381"	"0.864046348563526"	"24.00"	"19.99"	"24.39"	"22.99"	"29.358352994233"	"29.1111434537268"	"29.3607023181862"	"29.1139314638423"	"245593046.140625"	"314597885.476563"	"251122899.53125"	"367701628.007813"	"371851609.269531"	"482148435.882813"	"445850850.21875"	"352475533.4375"	"353870311.9375"	"237629307.125"	"270739095.921875"	"329750327.078125"	"267414686.328125"	"322295843.828125"	"297794186.791016"	"256574748.851563"	"332260146.922995"	"370914033.855546"	"328033036.363731"	"368102038.102113"	"445864447.847078"	"512982662.287148"	"483792237.572783"	"455599976.097183"	"364427696.363739"	"323797110.156441"	"338317174.31776"	"355443638.953151"	"311653203.808861"	"365021992.271533"	"297794186.791016"	"308074731.256495"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	"Met-loss [N-Term]; Met-loss+Acetyl [N-Term]"
"False"	"High"	"IsMasterProtein"	"P99024"	"Tubulin beta-5 chain [OS=Mus musculus]"	"0.000"	"163.079"	"69"	"22"	"691"	"4"	"444"	"49.6"	"4.89"	"1520.79"	"22"	"cell cycle OR cell proliferation;cell organization and biogenesis;other biological processes"	"other membranes;cytosol;cytoskeleton;nucleus;other cell component"	"signal transduction activity or receptor binding;cytoskeletal activity;other molecular function"	"Pf00091, Pf03953"	"22154"	"Tubb5"	"B1B178; mmu:22154; P05218; P99024; Q3TFB6; Q3THH9; Q3TIL1; Q3UAV4; Q3UF52; Q8WUC1; Q9CY33"	"ENSMUSG00000001525"	""	"Neutrophil degranulation; Anchoring of the basal body to the plasma membrane; Regulation of PLK1 Activity at G2/M Transition; Loss of Nlp from mitotic centrosomes; Recruitment of mitotic centrosome proteins and complexes; Recruitment of NuMA to mitotic centrosomes; AURKA Activation by TPX2"	"8"	"1"	"0.921"	"0.735"	"1.011"	"1.277"	"-0.12"	"-0.44"	"0.02"	"0.35"	"0.775966691350567"	"0.276144507831906"	"0.93095765313127"	"0.171192261915602"	"0.948857547671915"	"0.715960662841932"	"0.989239212579377"	"0.614395400830396"	"62.59"	"43.64"	"32.70"	"25.54"	"28.9468876363608"	"28.6667383539923"	"29.1418731396548"	"28.9002921407119"	"158237726.75"	"227301039.898438"	"205402247.171875"	"255251877.25"	"291254656.1875"	"326348921.375"	"304831047.507813"	"297990120.546875"	"257708799"	"193956405.09375"	"206709834.802734"	"213467518.140625"	"288185581.609375"	"293757521.25"	"344780506.167969"	"257924721.339844"	"214078090.422035"	"267990185.250532"	"268309751.685306"	"255529834.758085"	"349225586.838332"	"347219499.353881"	"330771814.123722"	"385173661.486"	"265397296.082931"	"264287785.986988"	"258305831.213724"	"230100367.506914"	"335860236.523725"	"332700398.422156"	"344780506.167969"	"309695671.794847"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
