"Checked"	"Protein FDR Confidence Combined"	"Master"	"Accession"	"Description"	"Exp q-value Combined"	"Sum PEP Score"	"Coverage in Percent"	"Number of Peptides"	"Number of PSMs"	"Number of Unique Peptides"	"Number of AAs"	"MW in kDa"	"calc pI"	"Score Sequest HT Sequest HT"	"Number of Peptides by Search Engine Sequest HT"	"Biological Process"	"Cellular Component"	"Molecular Function"	"Pfam IDs"	"Entrez Gene ID"	"Gene Symbol"	"Gene ID"	"Ensembl Gene ID"	"Reactome Pathways"	"WikiPathways"	"Number of Protein Pathway Groups"	"Number of Razor Peptides"	"Abundance Ratio Con_Abeta  Con"	"Abundance Ratio siIft88  Con"	"Abundance Ratio siIft88_Abeta  Con_Abeta"	"Abundance Ratio siIft88_Abeta  siIft88"	"Abundance Ratio log2 Con_Abeta  Con"	"Abundance Ratio log2 siIft88  Con"	"Abundance Ratio log2 siIft88_Abeta  Con_Abeta"	"Abundance Ratio log2 siIft88_Abeta  siIft88"	"Abundance Ratio P-Value Con_Abeta  Con"	"Abundance Ratio P-Value siIft88  Con"	"Abundance Ratio P-Value siIft88_Abeta  Con_Abeta"	"Abundance Ratio P-Value siIft88_Abeta  siIft88"	"Abundance Ratio Adj P-Value Con_Abeta  Con"	"Abundance Ratio Adj P-Value siIft88  Con"	"Abundance Ratio Adj P-Value siIft88_Abeta  Con_Abeta"	"Abundance Ratio Adj P-Value siIft88_Abeta  siIft88"	"Abundance Ratio Variability in Percent Con_Abeta  Con"	"Abundance Ratio Variability in Percent siIft88  Con"	"Abundance Ratio Variability in Percent siIft88_Abeta  Con_Abeta"	"Abundance Ratio Variability in Percent siIft88_Abeta  siIft88"	"Abundance Ratio Weight Con_Abeta  Con"	"Abundance Ratio Weight siIft88  Con"	"Abundance Ratio Weight siIft88_Abeta  Con_Abeta"	"Abundance Ratio Weight siIft88_Abeta  siIft88"	"Abundance F1 Sample Con"	"Abundance F2 Sample Con"	"Abundance F3 Sample Con"	"Abundance F4 Sample Con"	"Abundance F5 Sample Con_Abeta"	"Abundance F6 Sample Con_Abeta"	"Abundance F7 Sample Con_Abeta"	"Abundance F8 Sample Con_Abeta"	"Abundance F9 Sample siIft88"	"Abundance F10 Sample siIft88"	"Abundance F11 Sample siIft88"	"Abundance F12 Sample siIft88"	"Abundance F13 Sample siIft88_Abeta"	"Abundance F14 Sample siIft88_Abeta"	"Abundance F15 Sample siIft88_Abeta"	"Abundance F16 Sample siIft88_Abeta"	"Abundances Normalized F1 Sample Con"	"Abundances Normalized F2 Sample Con"	"Abundances Normalized F3 Sample Con"	"Abundances Normalized F4 Sample Con"	"Abundances Normalized F5 Sample Con_Abeta"	"Abundances Normalized F6 Sample Con_Abeta"	"Abundances Normalized F7 Sample Con_Abeta"	"Abundances Normalized F8 Sample Con_Abeta"	"Abundances Normalized F9 Sample siIft88"	"Abundances Normalized F10 Sample siIft88"	"Abundances Normalized F11 Sample siIft88"	"Abundances Normalized F12 Sample siIft88"	"Abundances Normalized F13 Sample siIft88_Abeta"	"Abundances Normalized F14 Sample siIft88_Abeta"	"Abundances Normalized F15 Sample siIft88_Abeta"	"Abundances Normalized F16 Sample siIft88_Abeta"	"Found in Sample F1 Sample Con"	"Found in Sample F2 Sample Con"	"Found in Sample F3 Sample Con"	"Found in Sample F4 Sample Con"	"Found in Sample F5 Sample Con_Abeta"	"Found in Sample F6 Sample Con_Abeta"	"Found in Sample F7 Sample Con_Abeta"	"Found in Sample F8 Sample Con_Abeta"	"Found in Sample F9 Sample siIft88"	"Found in Sample F10 Sample siIft88"	"Found in Sample F11 Sample siIft88"	"Found in Sample F12 Sample siIft88"	"Found in Sample F13 Sample siIft88_Abeta"	"Found in Sample F14 Sample siIft88_Abeta"	"Found in Sample F15 Sample siIft88_Abeta"	"Found in Sample F16 Sample siIft88_Abeta"	"Number of Protein Groups"	"Modifications"
"False"	"High"	"IsMasterProtein"	"P62918"	"60S ribosomal protein L8 [OS=Mus musculus]"	"0.000"	"21.343"	"26"	"3"	"14"	"3"	"257"	"28.0"	"11.03"	"35.63"	"3"	"protein metabolism;other metabolic processes"	"cytosol;translational apparatus;other cell component"	"nucleic acid binding activity;other molecular function"	"Pf00181, Pf03947"	"26961"	"Rpl8"	"mmu:26961; P25120; P62918; Q3V288"	"ENSMUSG00000003970"	"L13a-mediated translational silencing of Ceruloplasmin expression; SRP-dependent cotranslational protein targeting to membrane; Major pathway of rRNA processing in the nucleolus and cytosol; Formation of a pool of free 40S subunits; GTP hydrolysis and joining of the 60S ribosomal subunit; Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC); Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)"	"Cytoplasmic ribosomal proteins; mRNA processing"	"9"	"0"	"0.892"	"9.005"	"5.209"	"0.604"	"-0.17"	"3.17"	"2.38"	"-0.73"	"0.964572046510675"	"0.0237170349698297"	"0.0629799541527323"	"4.54401941629712E-07"	"0.983897970933968"	"0.119868564187343"	"0.267520355712982"	"5.83690113117213E-06"	"34.84"	"48.55"	"11.83"	"56.13"	"20.828294302332"	"21.2856863331276"	"20.7843156140799"	"21.2537898376201"	"1891921.875"	"1332207.75"	"769020.625"	"455470.4375"	""	"1637246.53125"	"440938.9375"	""	"1292407.375"	"1087017.03125"	"1850672.3125"	"1845128.9375"	"829357.90625"	"1289755"	"308422.1875"	"1102612.46875"	"2014559.64616592"	"1379301.11633917"	"769020.625"	"529045.27584797"	""	"1873754.47770472"	"521479.676008049"	""	"13227192.0973515"	"12368205.0991807"	"18941765.7710266"	"14312097.0003361"	"8475387.56750811"	"10077958.9169966"	"3790930.00018799"	"8949599.0866593"	"Peak Found"	"High"	"Peak Found"	"Peak Found"	"n/a"	"Peak Found"	"Peak Found"	"n/a"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"Q6PDM2"	"Serine/arginine-rich splicing factor 1 [OS=Mus musculus]"	"0.000"	"21.306"	"24"	"5"	"33"	"5"	"248"	"27.7"	"10.36"	"54.01"	"5"	"cell organization and biogenesis;RNA metabolism OR transcription;other metabolic processes;transport;developmental processes;signal transduction;other biological processes"	"nucleus;other cell component"	"nucleic acid binding activity;other molecular function"	"Pf00076"	"110809"	"Srsf1"	"B2KGJ5; mmu:110809; Q3UCH2; Q5SXC5; Q6PDM2; Q8BJV3; Q8C1H9"	"ENSMUSG00000018379"	"mRNA Splicing - Major Pathway; RNA Polymerase II Transcription Termination; mRNA Splicing - Minor Pathway; Transport of Mature mRNA derived from an Intron-Containing Transcript; mRNA 3'-end processing"	"mRNA processing"	"7"	"0"	"1.570"	"6.597"	"3.065"	"0.867"	"0.65"	"2.72"	"1.62"	"-0.21"	"0.00446586151415973"	"0.060312062587869"	"0.276806936609838"	"0.261291724422118"	"0.0356498945009647"	"0.268756996455485"	"0.69397191940471"	"0.645157369911821"	"79.37"	"50.49"	"46.46"	"22.90"	"23.4953042986311"	"23.0349416296922"	"23.1054244663796"	"22.4661482393984"	"5360563.859375"	"6627029.75"	"5045612.21875"	"5925225.65625"	"4678202"	"6188905.8125"	"7737884.625"	""	"3203438.59375"	"2732161.203125"	"1839608.9375"	"3466575.453125"	"2404308.1171875"	"3485708.09375"	"2516708.1875"	"3195010.84375"	"5708045.22876629"	"6861294.36808026"	"5045612.21875"	"6882362.4623766"	"5634104.93729787"	"7082922.30700955"	"9151266.13700941"	""	"32785713.2907499"	"31086845.1485215"	"18828531.3229444"	"26889158.3323883"	"24570143.9285818"	"27236818.5938067"	"30933781.5383742"	"25933015.3970668"	"Peak Found"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"High"	"n/a"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"Q80UW8"	"DNA-directed RNA polymerases I, II, and III subunit RPABC1 [OS=Mus musculus]"	"0.000"	"21.248"	"29"	"3"	"9"	"3"	"210"	"24.6"	"5.95"	"26.35"	"3"	"RNA metabolism OR transcription;other metabolic processes"	"nucleus;other cell component"	"nucleic acid binding activity;other molecular function"	"Pf01191, Pf03871"	"66420"	"Polr2e"	"mmu:66420; Q80UW8"	"ENSMUSG00000004667"	"Dual incision in TC-NER; Gap-filling DNA repair synthesis and ligation in TC-NER; mRNA Splicing - Major Pathway; mRNA Splicing - Minor Pathway; B-WICH complex positively regulates rRNA expression; Formation of TC-NER Pre-Incision Complex; Formation of RNA Pol II elongation complex ; RNA Polymerase II Pre-transcription Events; Processing of Capped Intron-Containing Pre-mRNA; RNA Polymerase I Transcription Initiation; RNA Polymerase I Promoter Escape; Estrogen-dependent gene expression; RNA Polymerase III Transcription Initiation From Type 1 Promoter; RNA Polymerase III Transcription Initiation From Type 2 Promoter; RNA Polymerase III Transcription Initiation From Type 3 Promoter; RNA polymerase II transcribes snRNA genes; RNA Polymerase II Promoter Escape; RNA Polymerase II Transcription Pre-Initiation And Promoter Opening; RNA Polymerase II Transcription Initiation; Formation of the Early Elongation Complex; TP53 Regulates Transcription of DNA Repair Genes; FGFR2 alternative splicing; mRNA Capping; RNA Pol II CTD phosphorylation and interaction with CE; RNA Polymerase I Transcription Termination"	"Estrogen signaling; Purine metabolism; Eukaryotic transcription initiation"	"30"	"0"	"1.129"	"0.010"	""	"100.000"	"0.18"	"-6.64"	""	"6.64"	"0.291646871292732"	"1E-17"	""	"1E-17"	"0.709950059981782"	"6.59604519774011E-17"	""	"1.64732824427481E-16"	"9.65"	""	""	""	"22.931568765968"	""	""	""	"3968622.75"	""	"4061182.5"	""	"3635724.25"	"4368630.5"	""	""	""	""	""	""	""	""	""	"299045.90625"	"4225875.99871481"	""	"4061182.5"	""	"4378616.38885593"	"4999699.68149072"	""	""	""	""	""	""	""	""	""	"2427272.54161954"	"High"	"High"	"Peak Found"	"n/a"	"High"	"High"	"n/a"	"n/a"	"n/a"	"n/a"	"High"	"n/a"	"High"	"n/a"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"P61358"	"60S ribosomal protein L27 [OS=Mus musculus]"	"0.000"	"21.239"	"36"	"4"	"26"	"4"	"136"	"15.8"	"10.56"	"42.69"	"4"	"protein metabolism;RNA metabolism OR transcription;other metabolic processes;other biological processes"	"other membranes;cytosol;ER/Golgi;translational apparatus;nucleus;other cell component"	"other molecular function"	"Pf00467, Pf01777"	"108167922; 19942"	"Rpl27"	"mmu:19942; P61358"	"ENSMUSG00000063316"	"L13a-mediated translational silencing of Ceruloplasmin expression; SRP-dependent cotranslational protein targeting to membrane; Major pathway of rRNA processing in the nucleolus and cytosol; Formation of a pool of free 40S subunits; GTP hydrolysis and joining of the 60S ribosomal subunit; Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC); Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)"	"Cytoplasmic ribosomal proteins"	"8"	"0"	"0.860"	"1.480"	"2.656"	"0.910"	"-0.22"	"0.57"	"1.41"	"-0.14"	"0.783262039089119"	"0.969507368382105"	"0.379405977490052"	"0.584078009345769"	"0.925991374461535"	"0.996488699929306"	"0.774844809284484"	"0.86509289235976"	"58.86"	"112.06"	"103.10"	"21.43"	"23.3390800816014"	"22.7532748342226"	"22.3714908380711"	"20.8460856008824"	"9808065.96875"	"6526771.09375"	"3976545.421875"	"5803118.28125"	"5358063.375"	"4456850.078125"	"2528471.03125"	""	"958598.5625"	"874650.671875"	"88070.3984375"	"1077181.015625"	"835398.2578125"	"1193986.828125"	"634178.3984375"	"1124605.85351563"	"10443842.406324"	"6757491.58169931"	"3976545.421875"	"6740530.35962911"	"6452883.24776108"	"5100662.99176674"	"2990314.8532261"	""	"9810813.19690897"	"9951876.17938824"	"901406.935899201"	"8355361.44343056"	"8537115.22471183"	"9329640.28150996"	"7794918.82732299"	"9128113.28071166"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"n/a"	"High"	"High"	"Peak Found"	"High"	"High"	"High"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"Q9Z1G3"	"V-type proton ATPase subunit C 1 [OS=Mus musculus]"	"0.000"	"21.196"	"8"	"2"	"11"	"2"	"382"	"43.9"	"7.46"	"6.86"	"2"	"cell organization and biogenesis;transport"	"plasma membrane;other membranes;ER/Golgi;other cytoplasmic organelle;other cell component"	"transporter activity"	"Pf03223"	"66335"	"Atp6v1c1"	"mmu:66335; Q91Z42; Q9Z1G3"	"ENSMUSG00000022295"	"Amino acids regulate mTORC1; Insulin receptor recycling; ROS and RNS production in phagocytes; Transferrin endocytosis and recycling; Ion channel transport"	""	"5"	"0"	"1.745"	"2.714"	"1.879"	"1.080"	"0.80"	"1.44"	"0.91"	"0.11"	"0.0653828626176651"	"0.432436639260138"	"0.720412253382072"	"0.388801782270819"	"0.287626631081523"	"0.868966912798986"	"0.914571366929706"	"0.760683813363942"	"73.09"	"96.96"	"67.83"	"33.78"	"20.3781152138849"	"19.039581704606"	"20.1820725046258"	"18.4803790484767"	"192453"	""	""	"759652.6875"	"463807.1484375"	"980416.5625"	"1338996.59375"	""	"169845.7421875"	"114780"	"184804.359375"	"144228.234375"	"186036.5703125"	"215830.1953125"	"211321.3046875"	"207111.90234375"	"204928.148834671"	""	""	"882363.886914371"	"558577.450260968"	"1122042.33689699"	"1583574.16526553"	""	"1738292.66397624"	"1305980.07250308"	"1891486.06433581"	"1118734.00205789"	"1901147.89193693"	"1686465.91128294"	"2597427.50712029"	"1681069.77254958"	"High"	"n/a"	"n/a"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"n/a"	"High"	"High"	"High"	"Peak Found"	"Peak Found"	"High"	"High"	"High"	"1"	"Met-loss+Acetyl [N-Term]"
"False"	"High"	"IsMasterProtein"	"P14131"	"40S ribosomal protein S16 [OS=Mus musculus]"	"0.000"	"21.039"	"42"	"6"	"46"	"6"	"146"	"16.4"	"10.21"	"106.72"	"6"	"protein metabolism;RNA metabolism OR transcription;other metabolic processes;other biological processes"	"cytosol;translational apparatus;other cell component"	"nucleic acid binding activity;other molecular function"	"Pf00380"	"20055"	"Rps16"	"mmu:20055; P14131; Q3THM9"	"ENSMUSG00000037563"	"Major pathway of rRNA processing in the nucleolus and cytosol; L13a-mediated translational silencing of Ceruloplasmin expression; SRP-dependent cotranslational protein targeting to membrane; Formation of a pool of free 40S subunits; GTP hydrolysis and joining of the 60S ribosomal subunit; Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC); Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC); Translation initiation complex formation; Formation of the ternary complex, and subsequently, the 43S complex; Ribosomal scanning and start codon recognition"	"Cytoplasmic ribosomal proteins"	"11"	"0"	"0.900"	"2.335"	"2.450"	"1.024"	"-0.15"	"1.22"	"1.29"	"0.03"	"0.835974297765983"	"0.548689864712364"	"0.446468426133032"	"0.506935868524749"	"0.93446668243759"	"0.913830837448909"	"0.833318331547701"	"0.803835434320432"	"29.09"	"61.81"	"108.41"	"26.57"	"25.9557719688907"	"25.4598512429452"	"25.3313629951679"	"24.4729748829632"	"45433497"	"36547132.75"	"35386116.625"	"33974031.0625"	"31106354.3125"	"28221948.25"	"29120814.5625"	""	"9532232.3203125"	"10890646.5625"	"3362358.26953125"	"16096457.625"	"12046606.4453125"	"14239900.078125"	"10210192.3242188"	"14280189.734375"	"48378577.8101437"	"37839069.0198813"	"35386116.625"	"39462057.5899129"	"37462355.0700447"	"32298741.1447529"	"34439945.4247403"	""	"97557991.7418498"	"123915032.124928"	"34413981.5296099"	"124855265.238503"	"123106873.073551"	"111268518.415886"	"125497211.154985"	"115908332.824287"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"n/a"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"P12815"	"Programmed cell death protein 6 [OS=Mus musculus]"	"0.000"	"20.907"	"32"	"4"	"11"	"4"	"191"	"21.9"	"5.40"	"21.81"	"4"	"cell organization and biogenesis;stress response;transport;developmental processes;signal transduction;other biological processes"	"other membranes;cytosol;ER/Golgi;nucleus;other cytoplasmic organelle;other cell component"	"other molecular function"	"Pf00036"	"18570"	"Pdcd6"	"mmu:18570; P12815; Q545I0; Q61145"	"ENSMUSG00000021576"	""	""	"0"	"0"	"1.566"	"2.416"	"1.011"	"0.962"	"0.65"	"1.27"	"0.02"	"-0.06"	"0.00590520590740606"	"0.521262966903936"	"0.598749289851287"	"0.976516698094958"	"0.0438158707552726"	"0.907873787574454"	"0.873373821271013"	"0.995428925124667"	"65.69"	"63.32"	"82.60"	"37.89"	"23.3195092390685"	"21.3458527272552"	"23.1836794643107"	"20.7178869173154"	""	"1872909.875"	"1176789.625"	"1758504.5625"	"8943289.25"	"7618839"	"8709689.5"	""	"892744.953125"	"696707.734375"	"1059408.875"	"921015.375"	"751842.15625"	"1067326.25"	"537955.640625"	"889756.59375"	""	"1939116.98936607"	"1176789.625"	"2042566.22329682"	"10770682.8647219"	"8719416.05535855"	"10300578.3166761"	""	"9136831.94428181"	"7927220.92222095"	"10843126.9168819"	"7144032.65695945"	"7683237.37651683"	"8339932.85432666"	"6612209.69005565"	"7221907.08382019"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"n/a"	"High"	"High"	"High"	"Peak Found"	"High"	"High"	"High"	"Peak Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"Q62383"	"Transcription elongation factor SPT6 [OS=Mus musculus]"	"0.000"	"20.903"	"3"	"5"	"10"	"5"	"1726"	"199.0"	"4.93"	"14.34"	"5"	"cell organization and biogenesis;RNA metabolism OR transcription;other metabolic processes;transport;developmental processes;other biological processes"	"nucleus"	"nucleic acid binding activity;other molecular function"	"Pf00575, Pf14632, Pf14633, Pf14635, Pf14639, Pf14641, Pf17674"	"20926"	"Supt6h"	"mmu:20926; Q5SYM0; Q62383; Q6GQS3; Q6ZQI0; Q8BQY6"	"ENSMUSG00000002052"	"Formation of RNA Pol II elongation complex ; RNA Polymerase II Pre-transcription Events"	""	"3"	"0"	"0.835"	"0.593"	"1.002"	"0.926"	"-0.26"	"-0.75"	"0.00"	"-0.11"	"0.812969607911891"	"0.27639679216711"	"0.589499912745324"	"0.885116243100956"	"0.926077530306969"	"0.720336358099867"	"0.873373821271013"	"0.967114690918272"	"57.30"	"51.10"	"78.29"	"44.33"	"22.1351144261551"	"21.3455360980211"	"21.160539175727"	"18.618937795062"	"2660940.03125"	"2305968.5625"	"2902423.125"	"2189304.375"	"2409970.875"	"2121685.75"	"2128996.4296875"	""	"216528.1171875"	"162511.91015625"	"100909.5546875"	"237248.40625"	"290387.1328125"	"183836.7421875"	"83147.1875"	"251446.81640625"	"2833426.9393781"	"2387484.24372946"	"2902423.125"	"2542955.68191962"	"2902403.27492946"	"2428173.21549588"	"2517873.27894065"	""	"2216065.19424024"	"1849079.24907191"	"1032816.63427881"	"1840262.83172697"	"2967528.82761029"	"1436473.69864829"	"1021992.51642687"	"2040923.95309471"	"High"	"High"	"High"	"High"	"High"	"High"	"Peak Found"	"n/a"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"Peak Found"	"Peak Found"	"High"	"Peak Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"Q99P72"	"Reticulon-4 [OS=Mus musculus]"	"0.000"	"20.862"	"2"	"2"	"11"	"2"	"1162"	"126.5"	"4.54"	"27.74"	"2"	"cell adhesion;cell organization and biogenesis;stress response;developmental processes;other biological processes"	"plasma membrane;other membranes;ER/Golgi;nucleus;other cell component"	"other molecular function"	"Pf02453"	"68585"	"Rtn4"	"mmu:68585; Q5DTK9; Q78NS1; Q7TNB7; Q80W95; Q8BGK7; Q8BGM9; Q8BH78; Q8BHF5; Q8K290; Q8K3G8; Q99P72; Q9CTE3"	"ENSMUSG00000020458"	"Axonal growth inhibition (RHOA activation)"	"Spinal cord injury"	"2"	"0"	"0.565"	"0.669"	"1.326"	"1.095"	"-0.82"	"-0.58"	"0.41"	"0.13"	"0.0849709200290081"	"0.347246007261836"	"0.892926772437449"	"0.384559344805397"	"0.342658346911909"	"0.802791511838006"	"0.973393743545005"	"0.75665291874442"	"34.82"	"16.12"	"64.89"	"29.95"	"22.0648312942655"	"21.7774600623575"	"20.0463655055805"	"18.1481168262612"	"3689484.125"	"3739692.8125"	"1985827.5"	"3262844.3125"	"2497467.0625"	"917472.5"	"302596.8125"	""	"144644.09375"	"118957.7109375"	""	"125137.4296875"	"76607.578125"	"204871.296875"	"133452.875"	"209740.96875"	"3928643.10710228"	"3871890.45480843"	"1985827.5"	"3789910.88605074"	"3007777.66919215"	"1050005.70911788"	"357868.344851192"	""	"1480365.44110449"	"1353514.54918067"	""	"970652.508700483"	"782869.386454989"	"1600834.66486121"	"1640318.13518227"	"1702409.17417526"	"High"	"High"	"High"	"High"	"High"	"Peak Found"	"Peak Found"	"n/a"	"Peak Found"	"Peak Found"	"n/a"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"P59708"	"Splicing factor 3B subunit 6 [OS=Mus musculus]"	"0.000"	"20.829"	"41"	"4"	"17"	"4"	"125"	"14.6"	"9.38"	"35.50"	"4"	"RNA metabolism OR transcription;other metabolic processes;developmental processes"	"nucleus"	"nucleic acid binding activity"	"Pf00076"	"66055"	"Sf3b6"	"mmu:66055; P59708; Q3U9T9"	"ENSMUSG00000037361"	"mRNA Splicing - Major Pathway; mRNA Splicing - Minor Pathway"	"mRNA processing"	"3"	"0"	"0.999"	"1.763"	"2.166"	"0.770"	"0.00"	"0.82"	"1.12"	"-0.38"	"0.633808806667639"	"0.799705142450107"	"0.560394942101126"	"0.0359170727698241"	"0.887102410783304"	"0.963392276646502"	"0.873373821271013"	"0.177170446605242"	"65.15"	"24.09"	"63.55"	"34.45"	"22.7992117272688"	"21.770009428876"	"22.2969422909124"	"20.4479630878838"	"3042653.5"	"2681176.375"	"2503061.625"	"2770501.75"	"2371313.5"	"4573245.25"	"5429219.609375"	""	"945292.0625"	"765681.734375"	"647238.125"	"1374340.609375"	"525868.890625"	"1059874.40625"	"255316.3203125"	"638856.2109375"	"3239883.76019253"	"2775955.60237486"	"2503061.625"	"3218037.31239096"	"2855846.98955519"	"5233871.99256241"	"6420906.48407166"	""	"9674627.3200345"	"8712015.04594309"	"6624529.30160668"	"10660336.9082308"	"5373967.76971089"	"8281705.22569302"	"3138186.34792694"	"5185418.38039855"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"n/a"	"High"	"High"	"Peak Found"	"High"	"High"	"Peak Found"	"Peak Found"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"Q8CJG0"	"Protein argonaute-2 [OS=Mus musculus]"	"0.000"	"20.791"	"7"	"4"	"10"	"4"	"860"	"97.2"	"9.19"	"27.13"	"4"	"cell organization and biogenesis;RNA metabolism OR transcription;other metabolic processes;developmental processes;other biological processes"	"non-structural extracellular;cytosol;mitochondrion;nucleus;other cell component"	"nucleic acid binding activity;other molecular function"	"Pf02170, Pf02171, Pf08699, Pf16486, Pf16487, Pf16488"	"239528"	"Ago2"	"A1A563; mmu:239528; Q4VAB3; Q571J6; Q8CJG0"	"ENSMUSG00000036698"	"Transcriptional regulation by small RNAs; MicroRNA (miRNA) biogenesis; Small interfering RNA (siRNA) biogenesis; Post-transcriptional silencing by small RNAs"	""	"4"	"0"	"1.085"	"2.251"	"1.226"	"0.591"	"0.12"	"1.17"	"0.29"	"-0.76"	"0.553051281953483"	"0.579422287057387"	"0.812618813236183"	"0.0118563131289662"	"0.87512899365845"	"0.922949937038332"	"0.932700805606406"	"0.0772988632396043"	"36.72"	"50.43"	"29.43"	"50.43"	"20.2469572050674"	"19.5295617436674"	"19.4836398254009"	"17.9056725101422"	"619283.8125"	""	""	""	"387631.90625"	"625063"	"754684.8125"	""	""	"93403.09375"	"202477.515625"	""	""	""	""	"108031.5859375"	"659426.900588209"	""	""	""	"466837.224398884"	"715356.284311899"	"892533.541587479"	""	""	"1062751.16873704"	"2072372.10443117"	""	""	""	""	"876862.370269297"	"High"	"High"	"High"	"n/a"	"Peak Found"	"Peak Found"	"Peak Found"	"n/a"	"n/a"	"High"	"Peak Found"	"n/a"	"n/a"	"n/a"	"n/a"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"P25206"	"DNA replication licensing factor MCM3 [OS=Mus musculus]"	"0.000"	"20.764"	"12"	"6"	"12"	"6"	"812"	"91.5"	"5.55"	"9.67"	"6"	"cell cycle OR cell proliferation;cell organization and biogenesis;DNA metabolism;other metabolic processes;stress response;other biological processes"	"cytoskeleton;nucleus;other cell component"	"nucleic acid binding activity;other molecular function"	"Pf00493, Pf14551, Pf17207, Pf17855"	"17215"	"Mcm3"	"mmu:17215; P25206; Q61492"	"ENSMUSG00000041859"	"Assembly of the pre-replicative complex; Orc1 removal from chromatin; Activation of ATR in response to replication stress; Activation of the pre-replicative complex"	"G1 to S cell cycle control"	"6"	"0"	"1.470"	"0.878"	"3.093"	"0.811"	"0.56"	"-0.19"	"1.63"	"-0.30"	"0.0972238197080335"	"0.545493364339216"	"0.271088588709287"	"0.111523879135575"	"0.376376492682437"	"0.912122420768847"	"0.687371394153341"	"0.382013541546936"	"12.99"	"14.15"	"3.21"	"40.71"	"21.1581504795756"	"20.6935375227652"	"20.934013730848"	"20.3741957649693"	"942596.3125"	"961638.5"	"484667.96875"	"1021443.25"	"1324155.875"	"1455025.5625"	""	""	"615228.84375"	"545456.7734375"	"951024.5703125"	"899079.62890625"	"528357.26953125"	"716650.4140625"	"516763.578125"	"763798.265625"	"1003697.09705233"	"995632.292759685"	"484667.96875"	"1186443.03003594"	"1594722.32132975"	"1665210.83469799"	""	""	"6296582.84030814"	"6206270.05158742"	"9733805.67249969"	"6973883.8291524"	"5399397.05119039"	"5599802.6220255"	"6351730.29281025"	"6199538.32753123"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"n/a"	"n/a"	"High"	"High"	"High"	"High"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"1"	""
