"Checked"	"Protein FDR Confidence Combined"	"Master"	"Accession"	"Description"	"Exp q-value Combined"	"Sum PEP Score"	"Coverage in Percent"	"Number of Peptides"	"Number of PSMs"	"Number of Unique Peptides"	"Number of AAs"	"MW in kDa"	"calc pI"	"Score Sequest HT Sequest HT"	"Number of Peptides by Search Engine Sequest HT"	"Biological Process"	"Cellular Component"	"Molecular Function"	"Pfam IDs"	"Entrez Gene ID"	"Gene Symbol"	"Gene ID"	"Ensembl Gene ID"	"WikiPathways"	"Reactome Pathways"	"Number of Protein Pathway Groups"	"Number of Razor Peptides"	"Abundance Ratio Con_Abeta  Con"	"Abundance Ratio siIft88  Con"	"Abundance Ratio siIft88_Abeta  Con_Abeta"	"Abundance Ratio siIft88_Abeta  siIft88"	"Abundance Ratio log2 Con_Abeta  Con"	"Abundance Ratio log2 siIft88  Con"	"Abundance Ratio log2 siIft88_Abeta  Con_Abeta"	"Abundance Ratio log2 siIft88_Abeta  siIft88"	"Abundance Ratio P-Value Con_Abeta  Con"	"Abundance Ratio P-Value siIft88  Con"	"Abundance Ratio P-Value siIft88_Abeta  Con_Abeta"	"Abundance Ratio P-Value siIft88_Abeta  siIft88"	"Abundance Ratio Adj P-Value Con_Abeta  Con"	"Abundance Ratio Adj P-Value siIft88  Con"	"Abundance Ratio Adj P-Value siIft88_Abeta  Con_Abeta"	"Abundance Ratio Adj P-Value siIft88_Abeta  siIft88"	"Abundance F1 Sample Con"	"Abundance F2 Sample Con"	"Abundance F3 Sample Con"	"Abundance F4 Sample Con"	"Abundance F5 Sample Con_Abeta"	"Abundance F6 Sample Con_Abeta"	"Abundance F7 Sample Con_Abeta"	"Abundance F8 Sample Con_Abeta"	"Abundance F9 Sample siIft88"	"Abundance F10 Sample siIft88"	"Abundance F11 Sample siIft88"	"Abundance F12 Sample siIft88"	"Abundance F13 Sample siIft88_Abeta"	"Abundance F14 Sample siIft88_Abeta"	"Abundance F15 Sample siIft88_Abeta"	"Abundance F16 Sample siIft88_Abeta"	"Abundances Normalized F1 Sample Con"	"Abundances Normalized F2 Sample Con"	"Abundances Normalized F3 Sample Con"	"Abundances Normalized F4 Sample Con"	"Abundances Normalized F5 Sample Con_Abeta"	"Abundances Normalized F6 Sample Con_Abeta"	"Abundances Normalized F7 Sample Con_Abeta"	"Abundances Normalized F8 Sample Con_Abeta"	"Abundances Normalized F9 Sample siIft88"	"Abundances Normalized F10 Sample siIft88"	"Abundances Normalized F11 Sample siIft88"	"Abundances Normalized F12 Sample siIft88"	"Abundances Normalized F13 Sample siIft88_Abeta"	"Abundances Normalized F14 Sample siIft88_Abeta"	"Abundances Normalized F15 Sample siIft88_Abeta"	"Abundances Normalized F16 Sample siIft88_Abeta"	"Found in Sample F1 Sample Con"	"Found in Sample F2 Sample Con"	"Found in Sample F3 Sample Con"	"Found in Sample F4 Sample Con"	"Found in Sample F5 Sample Con_Abeta"	"Found in Sample F6 Sample Con_Abeta"	"Found in Sample F7 Sample Con_Abeta"	"Found in Sample F8 Sample Con_Abeta"	"Found in Sample F9 Sample siIft88"	"Found in Sample F10 Sample siIft88"	"Found in Sample F11 Sample siIft88"	"Found in Sample F12 Sample siIft88"	"Found in Sample F13 Sample siIft88_Abeta"	"Found in Sample F14 Sample siIft88_Abeta"	"Found in Sample F15 Sample siIft88_Abeta"	"Found in Sample F16 Sample siIft88_Abeta"	"Number of Protein Groups"	"Modifications"
"False"	"High"	"IsMasterProtein"	"P99024"	"Tubulin beta-5 chain [OS=Mus musculus]"	"0.000"	"57.945"	"41"	"14"	"75"	"3"	"444"	"49.6"	"4.89"	"214.28"	"14"	"cell cycle OR cell proliferation;cell organization and biogenesis;other biological processes"	"other membranes;cytosol;cytoskeleton;nucleus;other cell component"	"signal transduction activity or receptor binding;cytoskeletal activity;other molecular function"	"Pf00091, Pf03953"	"22154"	"Tubb5"	"B1B178; mmu:22154; P05218; P99024; Q3TFB6; Q3THH9; Q3TIL1; Q3UAV4; Q3UF52; Q8WUC1; Q9CY33"	"ENSMUSG00000001525"	""	"Recruitment of NuMA to mitotic centrosomes; Neutrophil degranulation; Regulation of PLK1 Activity at G2/M Transition; Anchoring of the basal body to the plasma membrane; Loss of Nlp from mitotic centrosomes; Recruitment of mitotic centrosome proteins and complexes; AURKA Activation by TPX2"	"8"	"11"	"1.210"	"6.191"	"5.194"	"1.015"	"0.27"	"2.63"	"2.38"	"0.02"	"0.2102339670083"	"4.42216485652125E-10"	"1.40542344428951E-09"	"0.998492738492349"	"0.617443903105457"	"1.47258089722158E-07"	"5.28439215052856E-07"	"0.99999998630615"	"8195281.06445313"	"6049180.78125"	"6908471.3046875"	"5117503.23828125"	"10085454.75"	"8786762.125"	"8291260.64453125"	"10862843.875"	"44546341.375"	"45450832.65625"	"41925668"	"41703919.75"	"40160771.15625"	"41919522.4140625"	"24010836.4023438"	"11839110.8505859"	"10478487.666708"	"7696683.20216779"	"9103676.45106944"	"7276340.5049235"	"10085454.75"	"9437765.86200081"	"10169550.1352709"	"11315200.8663905"	"50716302.0957935"	"54016064.1791021"	"51774676.6296239"	"51868254.4040961"	"53581319.2692042"	"51638608.1820628"	"43688772.8394166"	"64267232.3498345"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"Peak Found"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"P80318"	"T-complex protein 1 subunit gamma [OS=Mus musculus]"	"0.000"	"57.556"	"40"	"18"	"89"	"18"	"545"	"60.6"	"6.70"	"180.28"	"18"	"cell organization and biogenesis;transport;other biological processes"	"cytosol;cytoskeleton;other cell component"	"other molecular function"	"Pf00118"	"12462"	"Cct3"	"mmu:12462; P80318"	"ENSMUSG00000001416"	""	"Cooperation of PDCL (PhLP1) and TRiC/CCT in G-protein beta folding; Association of TriC/CCT with target proteins during biosynthesis"	"2"	"0"	"1.086"	"2.850"	"2.517"	"0.959"	"0.12"	"1.51"	"1.33"	"-0.06"	"0.796692071127784"	"2.32571194935804E-06"	"2.00493207714869E-05"	"0.800188902745097"	"0.999998382916006"	"1.93615519784057E-05"	"0.000279205355928855"	"0.99999998630615"	"10752378.9375"	"10085990.96875"	"8914824.0703125"	"9847712.08007813"	"14015750.4375"	"13873349.828125"	"11939413.6484375"	"13636077.65625"	"34427546.359375"	"37166904.640625"	"29598753.34375"	"27598067.90625"	"30266209.625"	"37122508.3125"	"17936166.265625"	"4449003.43603516"	"13747993.4120945"	"12832924.0063401"	"11747558.956967"	"14002005.070184"	"14015750.4375"	"14901214.5243972"	"14644150.1345888"	"14203919.2945841"	"39195987.5420633"	"44171025.8993571"	"36551972.9587291"	"34324437.9857818"	"40380286.3913237"	"45729401.2691682"	"32635643.3594462"	"24150896.2250094"	"High"	"High"	"Peak Found"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"P80317"	"T-complex protein 1 subunit zeta [OS=Mus musculus]"	"0.000"	"54.882"	"30"	"12"	"52"	"12"	"531"	"58.0"	"7.08"	"125.65"	"12"	"transport;other biological processes"	"cytosol;cytoskeleton;other cell component"	"other molecular function"	"Pf00118"	"12466"	"Cct6a"	"mmu:12466; P80317"	""	""	"Cooperation of PDCL (PhLP1) and TRiC/CCT in G-protein beta folding; RHOBTB2 GTPase cycle; Association of TriC/CCT with target proteins during biosynthesis"	"3"	"0"	"0.765"	"0.251"	"0.368"	"1.120"	"-0.39"	"-1.99"	"-1.44"	"0.16"	"0.0237680596400872"	"1.21605362446431E-08"	"8.76825011264515E-07"	"0.42619677657467"	"0.131328600723194"	"1.68727440394423E-07"	"2.3549014588247E-05"	"0.99999998630615"	"53075780.375"	"45185910.75"	"50149969.0507813"	"40958545.296875"	"55528896"	"41523305.359375"	"28510698.1640625"	"48420199.25"	"11009023.4765625"	"12779801.21875"	"12931291.2578125"	"13157745.921875"	"11931389.0703125"	"13613568.8886719"	"9978274.171875"	"3355393.765625"	"67862701.1918659"	"57492353.5633386"	"66085400.392368"	"58237055.9019892"	"55528896"	"44599731.7582038"	"34969468.0702445"	"50436541.9229961"	"12533845.50073"	"15188160.9749396"	"15969057.9832079"	"16364632.3163729"	"15918508.2530971"	"16769889.2859004"	"18155908.7038681"	"18214363.6867743"	"Peak Found"	"Peak Found"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"P11152"	"Lipoprotein lipase [OS=Mus musculus]"	"0.000"	"54.707"	"33"	"12"	"115"	"12"	"474"	"53.1"	"7.87"	"318.67"	"12"	"cell organization and biogenesis;other metabolic processes;stress response;signal transduction;other biological processes"	"non-structural extracellular;plasma membrane;other membranes;other cell component"	"signal transduction activity or receptor binding;other molecular function"	"Pf00151, Pf01477"	"16956"	"Lpl"	"mmu:16956; P11152; Q05956; Q542L4; Q9D3M9; Q9DCM8"	"ENSMUSG00000015568"	"Statin pathway; Retinol metabolism; Fatty acid beta-oxidation; Alzheimer's disease; PPAR signaling pathway; Triacylglyceride synthesis; Adipogenesis genes"	"Retinoid metabolism and transport; Chylomicron remodeling; Assembly of active LPL and LIPC lipase complexes"	"10"	"0"	"1.832"	"2.812"	"1.739"	"1.133"	"0.87"	"1.49"	"0.80"	"0.18"	"0.00190900404108707"	"1.16628180064637E-05"	"0.00106559978977128"	"0.380127140231804"	"0.017287092149844"	"6.81354104588145E-05"	"0.00430823140810753"	"0.99999998630615"	"19703662.390625"	"14473569.328125"	"14221573.4941406"	"11640651.1113281"	"37504322.8984375"	"30053431.2421875"	"28426005.3398438"	"31899641.1445313"	"47955335.3652344"	"44050492.53125"	"42211939.03125"	"39892515.2578125"	"37321683.2949219"	"46387116.0117188"	"33679149.6210938"	"17066334.609375"	"25193105.8526691"	"18415465.1599239"	"18740557.4990107"	"16551301.9222802"	"37504322.8984375"	"32280064.4171878"	"34865589.0633099"	"33228024.9324806"	"54597464.133233"	"52351829.2763743"	"52128197.2955653"	"49615363.3187323"	"49793491.7760693"	"57142018.0975506"	"61280693.9568778"	"92642606.8260391"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"P10126"	"Elongation factor 1-alpha 1 [OS=Mus musculus]"	"0.000"	"54.329"	"30"	"10"	"94"	"10"	"462"	"50.1"	"9.01"	"300.86"	"10"	"protein metabolism;other metabolic processes;other biological processes"	"plasma membrane;other membranes;cytosol;cytoskeleton;nucleus;other cell component"	"nucleic acid binding activity;other molecular function"	"Pf00009, Pf03143, Pf03144"	"13627"	"Eef1a1"	"mmu:13627; P10126; Q61511; Q6ZWN2; Q8BMB8; Q8BVS8; Q99KU5"	"ENSMUSG00000037742"	"Translation factors; EGFR1 signaling pathway"	"Neutrophil degranulation; Eukaryotic Translation Elongation; HSF1 activation; Protein methylation"	"6"	"0"	"1.541"	"2.664"	"1.563"	"0.904"	"0.62"	"1.41"	"0.64"	"-0.15"	"0.00851716432198679"	"4.3167341432504E-06"	"0.000850652710239208"	"0.999714845030894"	"0.0677218431455535"	"3.1943832660053E-05"	"0.00351478482472464"	"0.99999998630615"	"23785663.484375"	"29104447.78125"	"22566677.9414063"	"19347992.9140625"	"55233151.0390625"	"45126180.734375"	"32200080.53125"	"42517749.75"	"70258944.2695313"	"67494897.0585938"	"63022399.109375"	"64756248.3134766"	"53659281.7578125"	"59389949.7958984"	"39380048.3691406"	"20488409.6948242"	"30412353.0975105"	"37031082.7939957"	"29737365.2568629"	"27510013.7653941"	"55233151.0390625"	"48469541.1072555"	"39494637.4696705"	"44288299.1180035"	"79990269.2907756"	"80214343.2410264"	"77827366.6220652"	"80539037.6231534"	"71590634.9615524"	"73159572.6967055"	"71653729.9565576"	"111218942.279834"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"P68372"	"Tubulin beta-4B chain [OS=Mus musculus]"	"0.000"	"51.327"	"38"	"13"	"59"	"2"	"445"	"49.8"	"4.89"	"164.22"	"13"	"cell cycle OR cell proliferation;cell organization and biogenesis;other biological processes"	"cytoskeleton;other cell component"	"cytoskeletal activity;nucleic acid binding activity;other molecular function"	"Pf00091, Pf03953"	"227613"	"Tubb4b"	"mmu:227613; P05217; P68372; Q3TKF0; Q3UJ73; Q99JZ6"	"ENSMUSG00000036752"	""	"HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand; MHC class II antigen presentation; Recycling pathway of L1; Neutrophil degranulation; Separation of Sister Chromatids; The role of GTSE1 in G2/M progression after G2 checkpoint; Anchoring of the basal body to the plasma membrane; Regulation of PLK1 Activity at G2/M Transition; Loss of Nlp from mitotic centrosomes; Recruitment of mitotic centrosome proteins and complexes; Recruitment of NuMA to mitotic centrosomes; AURKA Activation by TPX2; RHO GTPases Activate Formins; RHO GTPases activate IQGAPs; Resolution of Sister Chromatid Cohesion; EML4 and NUDC in mitotic spindle formation; COPI-dependent Golgi-to-ER retrograde traffic; Kinesins; COPI-mediated anterograde transport; Carboxyterminal post-translational modifications of tubulin; Microtubule-dependent trafficking of connexons from Golgi to the plasma membrane; Hedgehog 'off' state; Intraflagellar transport; COPI-independent Golgi-to-ER retrograde traffic; Aggrephagy; Sealing of the nuclear envelope (NE) by ESCRT-III"	"29"	"0"	"3.422"	"13.784"	"3.910"	"0.971"	"1.77"	"3.78"	"1.97"	"-0.04"	"0.309157827781511"	"5.81843303922858E-05"	"0.00170644428051725"	"0.999823866231138"	"0.769442408408144"	"0.000254939237113568"	"0.00629042205367143"	"0.99999998630615"	"250486.640625"	"243282.0625"	"203583.015625"	"364932.15625"	""	"212331.46875"	"878406.1875"	"1053168.078125"	"3635842.9375"	"4275188.125"	"3684654.46875"	"3044653.0625"	"3157108.6875"	"4669277.75"	"2039927.375"	""	"320272.258366934"	"309540.255374143"	"268272.650119497"	"518880.107433556"	""	"228062.926785701"	"1077398.98019072"	"1097024.72825559"	"4139431.0531323"	"5080849.40674854"	"4550238.61781832"	"3786714.54780843"	"4212121.52262644"	"5751854.75263402"	"3711737.5755633"	""	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"n/a"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"High"	"High"	"Peak Found"	"High"	"High"	"High"	"n/a"	"1"	""
"False"	"High"	"IsMasterProtein"	"P80316"	"T-complex protein 1 subunit epsilon [OS=Mus musculus]"	"0.000"	"50.755"	"25"	"10"	"56"	"10"	"541"	"59.6"	"6.02"	"165.00"	"10"	"transport;other biological processes"	"cytosol;cytoskeleton;other cell component"	"cytoskeletal activity;nucleic acid binding activity;other molecular function"	"Pf00118"	"12465"	"Cct5"	"mmu:12465; P80316; Q3TIE0; Q3U530; Q3UCU4; Q3UJK9; Q3UWA9; Q542K3; Q6ZQJ1"	"ENSMUSG00000022234"	""	"Cooperation of PDCL (PhLP1) and TRiC/CCT in G-protein beta folding; Association of TriC/CCT with target proteins during biosynthesis"	"2"	"0"	"1.690"	"8.770"	"5.039"	"0.971"	"0.76"	"3.13"	"2.33"	"-0.04"	"0.0432693007533974"	"9.84277144233658E-08"	"2.18492001446968E-06"	"0.998790644914945"	"0.204431768776921"	"1.09254763009936E-06"	"5.476866169604E-05"	"0.99999998630615"	"2300883.87109375"	"977792.162109375"	"1476746.86328125"	"1257869.3828125"	"4276108.2265625"	"2092866.484375"	"2781275.5390625"	"2795926.09375"	"15806091.40625"	"15340136.8828125"	"11707496.8710938"	"11959827.3671875"	"12203969.5703125"	"14014175.59375"	"8078825.39453125"	"2853907.25"	"2941910.48191854"	"1244095.15626402"	"1945991.38514513"	"1788506.13549113"	"4276108.2265625"	"2247925.18324377"	"3411341.44096104"	"2912355.70743795"	"17995338.8307437"	"18230993.1403263"	"14457774.7608747"	"14874749.7172697"	"16282177.1363522"	"17263377.0807827"	"14699778.1150403"	"15492102.6296117"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"High"	"High"	"High"	"Peak Found"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	"Met-loss+Acetyl [N-Term]"
"False"	"High"	"IsMasterProtein"	"P60710"	"Actin, cytoplasmic 1 [OS=Mus musculus]"	"0.000"	"47.678"	"33"	"8"	"111"	"8"	"375"	"41.7"	"5.48"	"288.97"	"8"	"cell organization and biogenesis;protein metabolism;other metabolic processes;developmental processes;other biological processes"	"plasma membrane;other membranes;cytosol;cytoskeleton;nucleus;other cell component"	"cytoskeletal activity;other molecular function"	"Pf00022"	"11461"	"Actb"	"mmu:11461; P02570; P60710; P70514; P99021; Q11211; Q3TI89; Q3TVP6; Q64316; Q6ZWM3"	"ENSMUSG00000029580"	"Myometrial relaxation and contraction pathways; Regulation of actin cytoskeleton; Focal adhesion"	"Clathrin-mediated endocytosis; Regulation of actin dynamics for phagocytic cup formation; RHOBTB2 GTPase cycle; Interaction between L1 and Ankyrins; MAP2K and MAPK activation; RHO GTPases Activate Formins; Recycling pathway of L1; RHO GTPases activate IQGAPs; EPHB-mediated forward signaling; Adherens junctions interactions; Formation of annular gap junctions; VEGFA-VEGFR2 Pathway; Cell-extracellular matrix interactions; RHO GTPases Activate WASPs and WAVEs"	"18"	"0"	"1.331"	"1.825"	"1.589"	"1.159"	"0.41"	"0.87"	"0.67"	"0.21"	"0.438717076183494"	"0.00906444639977322"	"0.0105072298573229"	"0.484377315333238"	"0.922721076360123"	"0.0173474750064625"	"0.0288373607763022"	"0.99999998630615"	"23768240.34375"	"15972373.265625"	"15739759.3007813"	"15130410.53125"	"27058239.125"	"28516732.8535156"	"23820085.78125"	"25492317.953125"	"33791108.90625"	"32491146.59375"	"34413826.125"	"30210868.25"	"26576254.2421875"	"39878274.96875"	"22317655.71875"	"13763292.84375"	"30390075.8671484"	"20322470.3406676"	"20741155.2820375"	"21513228.9865695"	"27058239.125"	"30629513.351109"	"29216251.5405486"	"26553884.1861981"	"38471399.3235597"	"38614118.9741059"	"42498183.1943614"	"37574046.0262043"	"35457256.4851904"	"49124095.3498324"	"40607956.1189131"	"74712429.8649775"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	"Met-loss+Acetyl [N-Term]"
"False"	"High"	"IsMasterProtein"	"P16858"	"Glyceraldehyde-3-phosphate dehydrogenase [OS=Mus musculus]"	"0.000"	"46.657"	"45"	"10"	"84"	"10"	"333"	"35.8"	"8.25"	"220.52"	"10"	"cell organization and biogenesis;protein metabolism;other metabolic processes;stress response;signal transduction;other biological processes"	"plasma membrane;other membranes;cytosol;cytoskeleton;nucleus;other cytoplasmic organelle;other cell component"	"enzyme regulator activity;cytoskeletal activity;other molecular function"	"Pf00044, Pf02800"	"14433"	"Gapdh"	"A6H6A8; mmu:14433; P16858; Q0QEU0; Q3THM2; Q3TUI2; Q3UMT2; Q4V783; Q569X2; Q569X5; Q5U410"	"ENSMUSG00000057666"	"Glycolysis and gluconeogenesis"	"Gluconeogenesis; Glycolysis"	"3"	"0"	"1.182"	"3.117"	"2.409"	"0.914"	"0.24"	"1.64"	"1.27"	"-0.13"	"0.702141767643356"	"2.38388808818657E-05"	"0.000316755056382512"	"0.871061208741213"	"0.999998382916006"	"0.000130588164777078"	"0.00243061022856784"	"0.99999998630615"	"10016615.875"	"6726605.0625"	"6796848.875"	"5695900.875"	"15545325.8125"	"11570151.890625"	"7007784.35546875"	"8278811.421875"	"24553602.5849609"	"22176977.125"	"21882841.9921875"	"22155765.3671875"	"21274945.421875"	"20278835.046875"	"13685346.1953125"	"3799298.90527344"	"12807246.6438761"	"8558604.88624086"	"8956585.37407999"	"8098737.27851542"	"15545325.8125"	"12427374.6094503"	"8595317.09295768"	"8623562.60031245"	"27954437.7338651"	"26356239.2518182"	"27023470.869508"	"27555704.1513524"	"28384406.2318753"	"24980504.4778605"	"24901089.2888938"	"20624050.9606847"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"P11276"	"Fibronectin [OS=Mus musculus]"	"0.000"	"45.319"	"6"	"10"	"54"	"10"	"2477"	"272.4"	"5.59"	"115.26"	"10"	"cell adhesion;cell organization and biogenesis;protein metabolism;other metabolic processes;stress response;developmental processes;signal transduction;other biological processes"	"non-structural extracellular;extracellular matrix;plasma membrane;other membranes;ER/Golgi"	"signal transduction activity or receptor binding;enzyme regulator activity;other molecular function"	"Pf00039, Pf00040, Pf00041"	"14268"	"Fn1"	"G5E8B8; mmu:14268; P11276; Q61567; Q61568; Q61569; Q64233; Q80UI4"	"ENSMUSG00000026193"	"Focal adhesion: PI3K-Akt-mTOR signaling pathway; Inflammatory response pathway; Regulation of actin cytoskeleton; Comprehensive IL-17A signaling; Focal adhesion"	"Cell surface interactions at the vascular wall; Platelet degranulation ; ECM proteoglycans; Syndecan interactions; MAP2K and MAPK activation; Integrin cell surface interactions; Molecules associated with elastic fibres; Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs); Post-translational protein phosphorylation; GRB2:SOS provides linkage to MAPK signaling for Integrins ; p130Cas linkage to MAPK signaling for integrins; Degradation of the extracellular matrix; MET activates PTK2 signaling; GPER1 signaling; Fibronectin matrix formation"	"22"	"0"	"1.248"	"2.244"	"1.252"	"0.696"	"0.32"	"1.17"	"0.32"	"-0.52"	"0.822382776356759"	"0.17119247079745"	"0.961697371240757"	"0.815354291483504"	"0.999998382916006"	"0.220957723936244"	"0.999999277232567"	"0.99999998630615"	"12841184.21875"	"10577124.03125"	"9324960.765625"	"7748707.875"	"19925353.09375"	"13041055.4375"	"13762341.84375"	"14660239.03125"	"7983465.921875"	"23155926.765625"	"30602807.859375"	"24338240.484375"	"16693925.6601563"	"16778960.46875"	"10741110.890625"	"2401109.3359375"	"16418740.1754568"	"13457817.8107854"	"12288018.8662819"	"11017528.3427116"	"19925353.09375"	"14007256.1498298"	"16880041.6919791"	"15270729.4053686"	"9089228.36236593"	"27519672.4284124"	"37791895.9067665"	"30270105.4663245"	"22272544.4482405"	"20669180.2637866"	"19543923.6634711"	"13034141.9670393"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"P28798"	"Progranulin [OS=Mus musculus]"	"0.000"	"43.020"	"20"	"9"	"89"	"9"	"589"	"63.4"	"6.80"	"197.56"	"9"	"cell cycle OR cell proliferation;cell organization and biogenesis;protein metabolism;other metabolic processes;stress response;transport;developmental processes;signal transduction;other biological processes"	"non-structural extracellular;plasma membrane;other membranes;ER/Golgi;other cytoplasmic organelle;other cell component"	"signal transduction activity or receptor binding;other molecular function"	"Pf00396"	"14824"	"Grn"	"mmu:14824; P28798"	"ENSMUSG00000034708"	""	"Neutrophil degranulation"	"1"	"0"	"0.946"	"0.875"	"0.797"	"0.861"	"-0.08"	"-0.19"	"-0.33"	"-0.22"	"0.773614020933663"	"0.599754255213925"	"0.470614027085403"	"0.645292926668421"	"0.999998382916006"	"0.700765498197322"	"0.631967407800398"	"0.99999998630615"	"19691435.140625"	"13448813"	"10188127.515625"	"9446944.078125"	"14739613.09375"	"14396938.5"	"10661111.140625"	"13399105.8632813"	"10559709.859375"	"11081664.5625"	"13049032.25"	"10746118.546875"	"8762122.60742188"	"13185496.1953125"	"6140984.8046875"	"1367264.6328125"	"25177472.0888829"	"17111615.0846473"	"13425461.6475798"	"13432171.6358102"	"14739613.09375"	"15463595.4359155"	"13076262.9340078"	"13957079.3815775"	"12022298.9978824"	"13170009.6397897"	"16114458.2138389"	"13365228.3523274"	"11690166.1842497"	"16242567.4841995"	"11173791.9348829"	"7422036.58278301"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"P80315"	"T-complex protein 1 subunit delta [OS=Mus musculus]"	"0.000"	"41.226"	"27"	"12"	"70"	"12"	"539"	"58.0"	"8.02"	"158.80"	"12"	"transport;other biological processes"	"cytosol;cytoskeleton;nucleus;other cell component"	"other molecular function"	"Pf00118"	"12464"	"Cct4"	"mmu:12464; P80315"	"ENSMUSG00000007739"	""	"Cooperation of PDCL (PhLP1) and TRiC/CCT in G-protein beta folding; Association of TriC/CCT with target proteins during biosynthesis"	"2"	"0"	"1.307"	"4.350"	"4.094"	"1.230"	"0.39"	"2.12"	"2.03"	"0.30"	"0.0270246789002712"	"8.30956237152236E-09"	"1.33423638803976E-08"	"0.087401831165394"	"0.142097505185297"	"1.68727440394423E-07"	"9.49196943415368E-07"	"0.588331729187951"	"5070982.59375"	"4515780.515625"	"4310451.16796875"	"3387916.359375"	"9061870.03125"	"6264620.90234375"	"6643545.84375"	"6569941.1875"	"22611895.78125"	"22167168.421875"	"19423599.71875"	"18273542"	"19865020.375"	"25479466.9375"	"16363965.15625"	"7165008.63085938"	"6483759.14734366"	"5745659.33737981"	"5680120.97910812"	"4817121.13997464"	"9061870.03125"	"6728761.34000459"	"8148564.54652031"	"6843530.5774782"	"25743791.7908129"	"26344582.0938181"	"23986513.3316787"	"22727281.5361663"	"26503325.717053"	"31386908.3926397"	"29774954.2949595"	"38894413.6328633"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"High"	"Peak Found"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"Q9ERK4"	"Exportin-2 [OS=Mus musculus]"	"0.000"	"41.146"	"16"	"9"	"40"	"9"	"971"	"110.4"	"5.77"	"75.07"	"9"	"transport"	"cytosol;nucleus"	"other molecular function"	"Pf03378, Pf03810, Pf08506"	"110750"	"Cse1l"	"mmu:110750; Q9ERK4"	"ENSMUSG00000002718"	""	""	"0"	"0"	"1.087"	"21.382"	"12.363"	"0.629"	"0.12"	"4.42"	"3.63"	"-0.67"	"0.992795445388588"	"0.00204582013798427"	"0.0168776405425035"	"0.774142316748631"	"0.999998382916006"	"0.00516104625718758"	"0.043465704410831"	"0.99999998630615"	"374821.297851563"	"111490.25390625"	"14665.970703125"	"45630.9296875"	"405019.15234375"	"36225.25"	"162836.0859375"	"52272.13671875"	"1740630"	"1777350.5234375"	"2206993.234375"	"1601717.71484375"	"1555185.23046875"	"1001594.69140625"	"740424.7421875"	"100923.389648438"	"479246.570784838"	"141854.772650444"	"19326.1643905971"	"64880.502562024"	"405019.15234375"	"38909.1479806556"	"199724.723509318"	"54448.8840578205"	"1981718.68198684"	"2112293.09414112"	"2725451.17309838"	"1992098.16283667"	"2074882.37793783"	"1233815.48377113"	"1347235.38256067"	"547850.849098859"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"Peak Found"	"1"	""
